,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,ASIANPAINT.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,BRITANNIA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDALCO.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,M&M.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,SHRIRAMFIN.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,BPCL.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,INDUSINDBK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,ONGC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,COALINDIA.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,LTIM.NS,LTIM.NS,LTIM.NS,LTIM.NS,LTIM.NS,LTIM.NS,LTIM.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,DIVISLAB.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,SBILIFE.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HFCL.NS,HMAAGRO.NS,HMAAGRO.NS,HMAAGRO.NS,HMAAGRO.NS,HMAAGRO.NS,HMAAGRO.NS,HMAAGRO.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,IRCON.NS,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,IREDA.NS,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS,IRFC.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,JPPOWER.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,KNRCON.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,RENUKA.NS,RENUKA.NS,RENUKA.NS,RENUKA.NS,RENUKA.NS,RENUKA.NS,RENUKA.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,SALASAR.NS,SALASAR.NS,SALASAR.NS,SALASAR.NS,SALASAR.NS,SALASAR.NS,SALASAR.NS,URJA.NS,URJA.NS,URJA.NS,URJA.NS,URJA.NS,URJA.NS,URJA.NS
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17 09:15:00+05:30,2803.449951171875,2803.699951171875,2792.199951171875,2793.550048828125,0,0.0,0.0,5139.89990234375,5139.89990234375,5098.0,5104.25,0,0.0,0.0,1417.050048828125,1417.050048828125,1406.5,1409.1500244140625,0,0.0,0.0,4656.0498046875,4671.2001953125,4650.0,4662.9501953125,0,0.0,0.0,2466.35009765625,2466.35009765625,2453.85009765625,2453.85009765625,0,0.0,0.0,2379.0,2384.75,2376.89990234375,2384.0,0,0.0,0.0,5140.39990234375,5151.85009765625,5133.2001953125,5151.85009765625,0,0.0,0.0,651.0999755859375,653.5,651.0999755859375,652.9000244140625,0,0.0,0.0,2343.699951171875,2343.699951171875,2335.550048828125,2335.550048828125,0,0.0,0.0,431.5,431.5,430.0,430.1000061035156,0,0.0,0.0,3456.050048828125,3458.449951171875,3451.699951171875,3458.449951171875,0,0.0,0.0,2444.75,2451.0,2442.199951171875,2446.949951171875,0,0.0,0.0,2842.050048828125,2842.050048828125,2834.89990234375,2836.0,0,0.0,0.0,1098.0,1098.0,1095.25,1095.25,0,0.0,0.0,943.7999877929688,945.2000122070312,941.9500122070312,945.1500244140625,0,0.0,0.0,166.1999969482422,166.64999389648438,166.1999969482422,166.5500030517578,0,0.0,0.0,462.8999938964844,464.04998779296875,462.70001220703125,463.5,0,0.0,0.0,5920.0,5947.25,5920.0,5946.2001953125,0,0.0,0.0,5840.9501953125,5840.9501953125,5820.75,5823.89990234375,0,0.0,0.0,3339.25,3339.25,3328.0,3329.89990234375,0,0.0,0.0,813.75,813.75,812.0499877929688,812.4000244140625,0,0.0,0.0,2339.199951171875,2343.050048828125,2336.300048828125,2336.300048828125,0,0.0,0.0,620.0499877929688,622.4500122070312,619.7000122070312,621.0999755859375,0,0.0,0.0,1672.0,1672.5,1665.699951171875,1671.0,0,0.0,0.0,1448.199951171875,1452.0,1448.199951171875,1451.449951171875,0,0.0,0.0,6747.14990234375,6747.14990234375,6712.0498046875,6713.85009765625,0,0.0,0.0,3041.050048828125,3046.25,3026.550048828125,3037.0,0,0.0,0.0,1526.3499755859375,1527.9000244140625,1523.5999755859375,1524.3499755859375,0,0.0,0.0,887.3499755859375,887.3499755859375,884.6500244140625,884.6500244140625,0,0.0,0.0,1452.800048828125,1458.949951171875,1452.800048828125,1458.949951171875,0,0.0,0.0,3918.800048828125,3918.800048828125,3897.800048828125,3908.0,0,0.0,0.0,1129.9000244140625,1130.800048828125,1126.0,1126.0,0,0.0,0.0,313.75,313.75,311.54998779296875,311.8500061035156,0,0.0,0.0,12519.599609375,12547.5,12486.0498046875,12547.5,0,0.0,0.0,1404.0999755859375,1408.699951171875,1404.0999755859375,1405.449951171875,0,0.0,0.0,1135.699951171875,1135.699951171875,1129.199951171875,1129.199951171875,0,0.0,0.0,1350.949951171875,1350.949951171875,1345.0,1347.1500244140625,0,0.0,0.0,278.1000061035156,279.04998779296875,277.3500061035156,278.8999938964844,0,0.0,0.0,361.45001220703125,361.8999938964844,361.45001220703125,361.54998779296875,0,0.0,0.0,469.29998779296875,469.29998779296875,467.20001220703125,468.25,0,0.0,0.0,1350.449951171875,1353.0999755859375,1347.550048828125,1349.199951171875,0,0.0,0.0,1310.0,1310.0,1307.949951171875,1308.5,0,0.0,0.0,4790.0,4790.0,4777.35009765625,4789.10009765625,0,0.0,0.0,3939.0,3939.0,3918.39990234375,3918.39990234375,0,0.0,0.0,1325.199951171875,1327.5,1322.0,1324.800048828125,0,0.0,0.0,567.0,567.0,562.4000244140625,562.4000244140625,0,0.0,0.0,1448.5999755859375,1448.5999755859375,1442.0,1443.4000244140625,0,0.0,0.0,9730.0,9730.0,9709.099609375,9720.150390625,0,0.0,0.0,8890.0,8915.0,8887.599609375,8899.349609375,0,0.0,0.0,1592.9000244140625,1592.9000244140625,1584.0,1587.5,0,0.0,0.0,96.19999694824219,96.30000305175781,96.1500015258789,96.30000305175781,0,0.0,0.0,54.29999923706055,54.54999923706055,54.29999923706055,54.54999923706055,0.0,0.0,0.0,66.0999984741211,66.0999984741211,65.80000305175781,65.9000015258789,0,0.0,0.0,262.29998779296875,262.29998779296875,260.5,260.5,0,0.0,0.0,171.5,171.5,170.85000610351562,170.89999389648438,0,0.0,0.0,158.25,158.25,157.4499969482422,157.5,0,0.0,0.0,19.25,19.299999237060547,19.200000762939453,19.200000762939453,0,0.0,0.0,256.1000061035156,256.1000061035156,255.64999389648438,255.85000610351562,0.0,0.0,0.0,64.05000305175781,64.05000305175781,63.70000076293945,64.0,0,0.0,0.0,137.25,137.25,136.60000610351562,136.60000610351562,0,0.0,0.0,99.0,99.19999694824219,98.5999984741211,98.6500015258789,0,0.0,0.0,265.70001220703125,266.8999938964844,265.70001220703125,266.45001220703125,0,0.0,0.0,42.0,42.099998474121094,41.849998474121094,41.900001525878906,0,0.0,0.0,281.8500061035156,281.8500061035156,280.6000061035156,281.79998779296875,0,0.0,0.0,20.399999618530273,20.450000762939453,20.350000381469727,20.399999618530273,0,0.0,0.0,21.549999237060547,21.600000381469727,21.5,21.600000381469727,0,0.0,0.0
2024-05-17 09:16:00+05:30,2793.60009765625,2798.39990234375,2790.75,2792.0,31929,0.0,0.0,5113.4501953125,5113.4501953125,5097.35009765625,5097.35009765625,820,0.0,0.0,1411.3499755859375,1418.4000244140625,1411.3499755859375,1414.6500244140625,24141,0.0,0.0,4670.9501953125,4697.0498046875,4670.7998046875,4691.0,4274,0.0,0.0,2455.300048828125,2458.800048828125,2450.0,2451.10009765625,7114,0.0,0.0,2385.0,2396.800048828125,2385.0,2395.050048828125,4239,0.0,0.0,5143.4501953125,5164.5498046875,5137.89990234375,5143.39990234375,5393,0.0,0.0,653.4000244140625,656.25,653.4000244140625,655.7999877929688,53628,0.0,0.0,2333.5,2334.14990234375,2329.949951171875,2330.050048828125,20263,0.0,0.0,429.75,430.1499938964844,429.20001220703125,429.5,144984,0.0,0.0,3457.300048828125,3459.300048828125,3450.89990234375,3452.85009765625,27581,0.0,0.0,2451.89990234375,2491.10009765625,2450.5,2488.35009765625,436913,0.0,0.0,2835.050048828125,2837.64990234375,2832.949951171875,2833.14990234375,47973,0.0,0.0,1095.6500244140625,1099.0,1095.550048828125,1098.8499755859375,11730,0.0,0.0,945.2000122070312,949.5999755859375,945.2000122070312,948.7999877929688,409353,0.0,0.0,166.75,167.14999389648438,166.75,167.0500030517578,507733,0.0,0.0,463.04998779296875,463.54998779296875,462.29998779296875,462.75,42284,0.0,0.0,5948.0,5955.39990234375,5935.14990234375,5935.14990234375,3235,0.0,0.0,5831.2998046875,5854.75,5831.2998046875,5851.7998046875,2587,0.0,0.0,3328.60009765625,3328.60009765625,3314.5,3314.5,14727,0.0,0.0,812.5,815.3499755859375,812.2000122070312,814.4000244140625,166827,0.0,0.0,2338.449951171875,2340.35009765625,2330.14990234375,2330.949951171875,9154,0.0,0.0,621.2000122070312,622.7000122070312,620.5499877929688,621.6500244140625,70075,0.0,0.0,1668.9000244140625,1671.0,1668.699951171875,1669.75,50784,0.0,0.0,1451.0,1451.25,1448.1500244140625,1448.449951171875,68041,0.0,0.0,6722.75,6734.75,6715.0,6730.35009765625,7659,0.0,0.0,3037.25,3045.0,3033.449951171875,3040.050048828125,6791,0.0,0.0,1525.550048828125,1530.9000244140625,1525.550048828125,1528.199951171875,19697,0.0,0.0,884.9000244140625,886.9500122070312,884.6500244140625,884.6500244140625,28867,0.0,0.0,1459.0,1460.0999755859375,1458.3499755859375,1460.0,225791,0.0,0.0,3913.0,3914.699951171875,3893.39990234375,3893.60009765625,66648,0.0,0.0,1126.25,1127.5999755859375,1125.8499755859375,1125.8499755859375,146388,0.0,0.0,312.29998779296875,313.6499938964844,311.95001220703125,312.25,164165,0.0,0.0,12547.5,12570.0,12525.0,12525.0,10459,0.0,0.0,1406.25,1407.949951171875,1405.5,1406.949951171875,15275,0.0,0.0,1128.8499755859375,1130.4000244140625,1128.0999755859375,1128.699951171875,161294,0.0,0.0,1345.8499755859375,1347.1500244140625,1341.0,1342.0,21095,0.0,0.0,279.0,279.3500061035156,278.5,278.6499938964844,93614,0.0,0.0,361.6499938964844,362.54998779296875,361.6499938964844,362.04998779296875,77060,0.0,0.0,468.6000061035156,471.3999938964844,468.6000061035156,470.95001220703125,90332,0.0,0.0,1348.25,1349.25,1345.1500244140625,1346.449951171875,56703,0.0,0.0,1308.5,1311.25,1307.0,1308.25,19240,0.0,0.0,4788.85009765625,4788.85009765625,4774.2998046875,4782.60009765625,4336,0.0,0.0,3919.60009765625,3934.75,3919.60009765625,3930.10009765625,1383,0.0,0.0,1325.699951171875,1335.1500244140625,1325.699951171875,1334.699951171875,54832,0.0,0.0,562.9000244140625,563.5,562.1500244140625,562.1500244140625,34031,0.0,0.0,1442.300048828125,1443.300048828125,1441.300048828125,1443.300048828125,2162,0.0,0.0,9715.400390625,9716.5498046875,9690.0,9696.5,1896,0.0,0.0,8891.400390625,8920.0,8891.400390625,8915.0498046875,4145,0.0,0.0,1588.300048828125,1590.9000244140625,1586.5,1587.25,8613,0.0,0.0,96.30000305175781,96.5,96.19999694824219,96.5,109854,0.0,0.0,54.5,54.5,54.45000076293945,54.5,4100.0,0.0,0.0,65.8499984741211,66.0999984741211,65.8499984741211,66.05000305175781,110318,0.0,0.0,260.6000061035156,263.1499938964844,260.29998779296875,263.0,257929,0.0,0.0,170.89999389648438,171.8000030517578,170.8000030517578,171.8000030517578,116330,0.0,0.0,157.5,158.3000030517578,157.10000610351562,158.1999969482422,559969,0.0,0.0,19.200000762939453,19.25,19.200000762939453,19.25,220749,0.0,0.0,255.85000610351562,256.1000061035156,255.64999389648438,256.1000061035156,1546.0,0.0,0.0,64.0,64.30000305175781,63.95000076293945,64.30000305175781,123225,0.0,0.0,136.8000030517578,137.25,136.5500030517578,137.25,146331,0.0,0.0,98.69999694824219,98.94999694824219,98.55000305175781,98.80000305175781,646164,0.0,0.0,266.75,267.3500061035156,266.6499938964844,267.29998779296875,58295,0.0,0.0,41.900001525878906,42.04999923706055,41.900001525878906,42.04999923706055,85376,0.0,0.0,281.79998779296875,283.6499938964844,281.5,283.45001220703125,242533,0.0,0.0,20.399999618530273,20.399999618530273,20.350000381469727,20.399999618530273,22074,0.0,0.0,21.600000381469727,21.649999618530273,21.5,21.600000381469727,6001,0.0,0.0
